Subject,Block_number,Trial_number,Abs_ref_stim,Resp_Correct,RT,out,angle,same
110,2,114,5,t,2800,nil,100,nil
110,2,115,4,t,1120,nil,0,nil
110,2,116,14,t,1247,nil,0,nil
110,2,117,13,t,2053,nil,150,t
110,2,118,2,t,1532,nil,0,nil
110,2,119,11,t,802,nil,0,t
110,2,120,10,t,1005,nil,0,nil
110,2,121,9,t,2205,nil,50,nil
110,2,122,11,t,1079,nil,100,t
110,2,123,4,t,1536,nil,150,nil
110,2,124,8,t,2656,nil,100,t
110,2,125,5,t,1181,nil,50,nil
110,2,126,7,t,1062,nil,0,t
110,2,127,2,t,689,nil,0,t
110,2,128,6,t,1891,t,150,nil
110,3,1,16,t,1507,nil,50,t
110,3,2,14,t,2096,nil,50,nil
110,3,3,4,t,2305,t,100,nil
110,3,4,12,t,581,nil,0,t
110,3,5,15,t,1322,nil,0,nil
110,3,6,9,nil,3087,t,150,t
110,3,7,11,t,1031,nil,100,t
110,3,8,3,t,3006,nil,50,t
110,3,9,13,t,1765,nil,50,nil
110,3,10,7,t,961,nil,0,t
110,3,11,4,t,1177,nil,50,t
110,3,12,9,t,1667,nil,50,nil
110,3,13,9,t,4343,nil,100,nil
110,3,14,8,t,1895,nil,50,nil
110,3,15,15,t,1855,nil,100,nil
110,3,16,16,t,1857,nil,100,t
110,3,17,3,t,1302,nil,50,nil
110,3,18,13,t,4004,nil,150,nil
110,3,19,10,t,1397,nil,50,nil
110,3,20,6,t,1921,nil,0,nil
110,3,21,8,t,4454,nil,100,nil
110,3,22,6,t,2089,nil,50,t
110,3,23,6,t,2196,nil,150,nil
110,3,24,14,t,1506,nil,50,t
110,3,25,16,t,9299,t,150,nil
110,3,26,12,t,2374,nil,150,t
110,3,27,8,t,2916,nil,100,t
110,3,28,13,t,3008,nil,100,nil
110,3,29,12,t,1137,nil,0,nil
110,3,30,3,t,778,nil,0,nil
110,3,31,8,t,2436,nil,150,nil
110,3,32,8,t,907,nil,0,t
110,3,33,14,nil,3531,t,150,t
110,3,34,16,t,2688,nil,100,nil
110,3,35,10,t,1619,nil,100,nil
110,3,36,1,t,1642,nil,50,nil
110,3,37,1,t,853,nil,0,nil
110,3,38,3,t,2820,nil,150,nil
110,3,39,1,t,5203,nil,100,t
110,3,40,2,t,1275,nil,150,t
110,3,41,11,t,934,nil,50,t
110,3,42,3,t,4872,t,150,t
110,3,43,12,t,1645,nil,100,nil
110,3,44,5,t,1100,nil,0,nil
110,3,45,11,nil,1340,t,150,t
110,3,46,11,t,936,nil,0,nil
110,3,47,12,t,1121,nil,100,t
110,3,48,9,t,1206,nil,0,nil
110,3,49,14,t,1127,nil,100,t
110,3,50,15,t,1165,nil,50,t
110,3,51,11,t,1949,nil,150,nil
110,3,52,10,t,1981,nil,50,t
110,3,53,7,t,1745,nil,50,nil
110,3,54,7,t,3335,nil,150,nil
110,3,55,4,t,1380,nil,100,t
110,3,56,10,t,493,nil,0,t
110,3,57,10,t,1006,nil,100,t
110,3,58,2,t,947,nil,0,nil
110,3,59,3,t,1450,nil,100,nil
110,3,60,10,t,3322,nil,150,nil
110,3,61,2,t,1327,nil,150,nil
110,3,62,7,t,4672,nil,150,t
110,3,63,2,t,1897,nil,0,t
110,3,64,16,t,791,nil,0,nil
110,3,65,12,t,3032,nil,50,nil
110,3,66,14,t,510,nil,0,t
110,3,67,7,t,714,nil,0,nil
110,3,68,5,t,3007,nil,150,t
110,3,69,6,t,682,nil,0,t
110,3,70,7,t,1272,nil,100,nil
110,3,71,12,t,2768,nil,150,nil
110,3,72,2,t,2074,nil,100,nil
110,3,73,9,t,5003,nil,150,nil
110,3,74,11,t,1535,nil,50,nil
110,3,75,6,t,2060,nil,50,nil
110,3,76,4,t,2207,nil,150,t
110,3,77,14,t,5549,t,0,nil
110,3,78,4,t,2999,nil,50,nil
110,3,79,1,t,2827,nil,100,nil
110,3,80,5,t,3614,nil,150,nil
110,3,81,10,t,3539,nil,150,t
110,3,82,8,t,1030,nil,0,nil
110,3,83,13,nil,857,t,0,nil
110,3,84,6,t,1979,nil,100,t
110,3,85,15,t,2100,nil,50,nil
110,3,86,1,t,2489,nil,150,t
110,3,87,14,t,2368,nil,100,nil
110,3,88,13,t,2973,t,50,t
110,3,89,2,t,917,nil,50,t
110,3,90,5,t,1371,nil,100,nil
110,3,91,4,t,2873,nil,0,nil
110,3,92,16,t,2116,nil,150,t
110,3,93,5,t,2802,nil,50,nil
110,3,94,16,t,1065,nil,0,t
110,3,95,11,t,1023,nil,0,t
110,3,96,9,t,2384,nil,50,t
110,3,97,11,t,1431,nil,100,nil
110,3,98,15,t,667,nil,0,t
110,3,99,9,t,844,nil,0,t
110,3,100,13,t,510,nil,0,t
110,3,101,15,t,3792,nil,100,t
110,3,102,10,t,875,nil,0,nil
110,3,103,5,t,641,nil,0,t
110,3,104,16,t,1263,nil,50,nil
110,3,105,15,t,3207,nil,150,nil
110,3,106,4,t,1637,nil,150,nil
110,3,107,5,t,1309,nil,50,t
110,3,108,9,t,2106,nil,100,t
110,3,109,1,t,3742,nil,150,nil
110,3,110,2,t,3868,nil,100,t
110,3,111,4,t,538,nil,0,t
110,3,112,3,t,873,nil,100,t
110,3,113,6,t,2067,nil,150,t
110,3,114,15,t,1282,nil,150,t
110,3,115,5,t,1643,nil,100,t
110,3,116,13,t,1351,nil,100,t
110,3,117,8,nil,2818,t,150,t
110,3,118,2,t,1326,nil,50,nil
110,3,119,7,nil,1471,t,50,t
110,3,120,14,t,2534,nil,150,nil
110,3,121,12,t,1100,nil,50,t
110,3,122,3,t,518,nil,0,t
110,3,123,6,t,1687,nil,100,nil
110,3,124,8,t,1310,nil,50,t
110,3,125,7,t,1609,nil,100,t
110,3,126,1,t,839,nil,0,t
110,3,127,13,nil,1604,t,150,t
110,3,128,1,t,2149,t,50,t
110,4,1,6,t,2395,t,150,nil
110,4,2,10,t,1057,nil,0,nil
110,4,3,14,t,913,nil,0,nil
110,4,4,4,t,1874,nil,150,t
110,4,5,12,t,911,nil,150,t
110,4,6,1,t,3255,nil,150,t
110,4,7,2,t,1011,nil,0,nil
110,4,8,14,t,2991,t,50,t
110,4,9,4,t,925,nil,0,nil
110,4,10,1,t,1655,nil,0,t
110,4,11,1,t,1669,nil,50,nil
110,4,12,9,t,1862,nil,150,nil
110,4,13,7,t,2444,nil,150,t
110,4,14,15,t,7443,t,50,t
110,4,15,16,t,2293,t,100,t
110,4,16,12,t,987,t,50,t
110,4,17,8,t,844,t,0,t
110,4,18,11,t,2643,nil,50,nil
110,4,19,13,t,1265,nil,0,nil
110,4,20,7,t,3111,nil,50,t
110,4,21,3,t,3122,nil,50,nil
110,4,22,15,t,3429,nil,100,nil
110,4,23,13,t,1002,nil,0,t
110,4,24,11,t,749,nil,50,t
110,4,25,7,t,830,nil,0,t
110,4,26,10,t,2020,nil,50,t
110,4,27,4,t,2061,nil,150,nil
110,4,28,11,t,3793,nil,100,t
110,4,29,13,t,1869,nil,150,nil
110,4,30,10,t,1675,nil,50,nil
110,4,31,13,t,1085,nil,50,t
110,4,32,5,t,806,nil,0,nil
110,4,33,12,t,1326,nil,0,nil
110,4,34,16,t,1628,nil,0,t
110,4,35,14,t,1715,nil,50,nil
110,4,36,12,t,2400,nil,100,nil
110,4,37,10,t,5273,nil,100,nil
110,4,38,6,t,946,nil,50,nil
110,4,39,15,t,1203,nil,0,t
110,4,40,7,t,2668,nil,150,nil
110,4,41,3,t,1716,nil,50,t
110,4,42,15,t,1190,t,0,nil
110,4,43,14,t,6097,t,150,nil
110,4,44,5,t,1560,nil,50,t
110,4,45,11,t,1665,nil,150,nil
110,4,46,11,nil,2230,t,150,t
110,4,47,7,t,1680,nil,100,nil
110,4,48,1,t,875,nil,50,t
110,4,49,8,t,6875,t,150,t
110,4,50,15,t,3176,nil,150,t
110,4,51,6,t,1424,nil,50,t
110,4,52,6,t,620,nil,0,t
110,4,53,10,t,4219,nil,150,nil
110,4,54,8,t,1098,nil,0,nil
110,4,55,8,t,5889,t,100,nil
110,4,56,15,t,1963,nil,150,nil
110,4,57,3,t,1069,nil,0,nil
110,4,58,2,t,2416,nil,0,t
110,4,59,8,t,1726,nil,50,nil
110,4,60,5,t,896,nil,0,t
110,4,61,6,t,2218,nil,100,t
110,4,62,5,t,2518,nil,100,t
110,4,63,14,t,4969,nil,100,t
110,4,64,5,t,2116,nil,100,nil
110,4,65,3,t,2599,nil,150,t
110,4,66,14,t,1163,nil,150,t
110,4,67,13,nil,2650,t,50,nil
110,4,68,15,t,4786,nil,50,nil
110,4,69,16,nil,3615,t,150,nil
110,4,70,4,t,1935,nil,100,t
110,4,71,2,t,3415,nil,150,nil
110,4,72,4,t,1800,nil,50,nil
110,4,73,14,t,794,nil,0,t
110,4,74,4,t,2127,nil,100,nil
110,4,75,9,t,3594,nil,100,nil
110,4,76,11,t,788,nil,0,t
110,4,77,6,t,2683,nil,100,nil
110,4,78,4,t,868,nil,0,t
110,4,79,2,t,2204,nil,100,t
110,4,80,13,t,939,nil,150,t
110,4,81,5,t,1819,nil,50,nil
110,4,82,15,nil,2043,t,100,t
110,4,83,12,t,2668,nil,150,nil
110,4,84,3,t,1410,nil,150,nil
110,4,85,9,t,2088,nil,50,t
110,4,86,9,t,1082,nil,150,t
110,4,87,2,t,2387,nil,50,t
110,4,88,10,t,907,nil,150,t
110,4,89,5,t,1414,nil,150,t
110,4,90,1,t,1448,nil,150,nil
110,4,91,12,t,708,nil,0,t
110,4,92,13,t,4498,nil,100,nil
110,4,93,8,t,2585,nil,150,nil
110,4,94,2,t,1211,nil,50,nil
110,4,95,5,t,1861,nil,150,nil
110,4,96,9,t,1117,nil,0,t
110,4,97,16,t,2496,nil,150,t
110,4,98,8,t,1555,nil,100,t
110,4,99,4,t,621,nil,50,t
110,4,100,7,t,836,nil,100,t
110,4,101,2,t,1276,nil,150,t
110,4,102,7,t,1544,nil,50,nil
110,4,103,1,t,980,nil,0,nil
110,4,104,12,t,1117,nil,100,t
110,4,105,10,t,617,nil,0,t
110,4,106,3,t,655,t,0,t
110,4,107,9,t,775,nil,100,t
110,4,108,16,t,936,nil,100,nil
110,4,109,12,t,718,nil,50,nil
110,4,110,6,t,886,nil,0,nil
110,4,111,16,t,710,nil,50,t
110,4,112,11,t,1123,nil,100,nil
110,4,113,16,t,1524,nil,50,nil
110,4,114,10,t,2061,nil,100,t
110,4,115,3,t,2604,nil,100,nil
110,4,116,14,t,3341,nil,100,nil
110,4,117,3,t,1562,nil,100,t
110,4,118,6,t,1124,nil,150,t
110,4,119,1,t,962,nil,100,t
110,4,120,9,t,1355,nil,0,nil
110,4,121,1,t,2384,nil,100,nil
110,4,122,9,t,1410,nil,50,nil
110,4,123,8,t,1541,nil,50,t
110,4,124,16,t,952,nil,0,nil
110,4,125,2,t,1833,nil,100,nil
110,4,126,11,t,799,nil,0,nil
110,4,127,13,nil,1026,t,100,t
110,4,128,7,t,927,t,0,nil
110,5,1,15,t,2872,nil,150,t
110,5,2,6,t,833,nil,0,nil
110,5,3,11,t,3318,nil,100,nil
110,5,4,6,t,921,nil,0,t
110,5,5,13,t,1982,nil,50,nil
110,5,6,15,t,1605,nil,50,nil
110,5,7,4,t,2494,nil,150,nil
110,5,8,5,t,1313,nil,100,t
110,5,9,1,t,2239,nil,50,nil
110,5,10,12,t,793,nil,0,t
110,5,11,7,t,1333,nil,100,t
110,5,12,3,t,2267,nil,100,t
110,5,13,2,t,1738,nil,0,nil
110,5,14,7,t,1370,nil,50,nil
110,5,15,9,t,1211,nil,0,nil
110,5,16,3,t,991,nil,0,nil
110,5,17,16,t,3093,nil,100,nil
110,5,18,8,t,4705,nil,150,nil
110,5,19,12,t,1075,nil,50,nil
110,5,20,15,t,3392,nil,150,nil
110,5,21,10,t,1267,nil,0,nil
110,5,22,5,t,3950,nil,150,nil
110,5,23,15,t,1156,nil,0,nil
110,5,24,9,t,1917,nil,100,t
110,5,25,13,t,1540,nil,100,t
110,5,26,12,t,1155,nil,100,nil
110,5,27,1,t,1222,nil,0,nil
110,5,28,12,t,1887,nil,150,nil
110,5,29,11,t,1158,nil,50,t
110,5,30,6,t,1439,nil,50,t
110,5,31,3,t,3487,nil,150,t
110,5,32,8,t,2604,nil,100,t
110,5,33,11,t,1795,nil,0,nil
110,5,34,14,t,2100,nil,100,t
110,5,35,1,t,3374,nil,100,nil
110,5,36,12,t,1078,nil,100,t
110,5,37,8,t,1204,nil,0,nil
110,5,38,14,t,949,nil,0,t
110,5,39,3,t,1792,nil,50,t
110,5,40,5,t,852,nil,0,t
110,5,41,3,t,855,nil,50,nil
110,5,42,4,t,1300,nil,100,t
110,5,43,7,t,818,nil,0,nil
110,5,44,7,nil,1221,t,150,nil
110,5,45,2,t,2774,nil,100,nil
110,5,46,14,t,1244,nil,50,nil
110,5,47,9,t,1492,nil,50,nil
110,5,48,11,nil,1960,t,150,t
110,5,49,13,t,1905,nil,150,nil
110,5,50,15,t,2771,nil,100,t
110,5,51,9,t,3442,nil,100,nil
110,5,52,2,t,3192,nil,50,nil
110,5,53,4,t,895,nil,0,nil
110,5,54,1,t,1977,nil,50,t
110,5,55,4,t,1523,nil,100,nil
110,5,56,14,t,2222,nil,50,t
110,5,57,10,t,2732,nil,50,t
110,5,58,4,t,1032,nil,50,nil
110,5,59,8,t,3736,nil,50,t
110,5,60,13,t,985,nil,50,t
110,5,61,11,t,1934,nil,100,t
110,5,62,5,nil,1342,t,150,t
110,5,63,14,t,2304,nil,100,nil
110,5,64,10,t,1819,nil,150,nil
110,5,65,7,t,774,nil,0,t
110,5,66,11,t,1288,nil,50,nil
110,5,67,4,t,1921,nil,150,t
110,5,68,1,t,2648,nil,150,t
110,5,69,11,t,659,nil,0,t
110,5,70,11,t,1112,nil,150,nil
110,5,71,16,t,2284,nil,150,t
110,5,72,2,t,3443,nil,150,nil
110,5,73,1,t,3553,nil,100,t
110,5,74,2,t,1071,nil,150,t
110,5,75,10,t,1155,nil,0,t
110,5,76,2,t,823,nil,100,t
110,5,77,1,t,729,nil,0,t
110,5,78,14,t,2672,nil,150,nil
110,5,79,15,t,1842,nil,100,nil
110,5,80,1,t,4421,nil,150,nil
110,5,81,6,t,3292,nil,100,nil
110,5,82,9,t,2142,nil,50,t
110,5,83,16,nil,1721,t,100,t
110,5,84,5,t,1274,nil,100,nil
110,5,85,12,t,1040,nil,150,t
110,5,86,16,t,1097,nil,50,t
110,5,87,9,t,7695,t,150,t
110,5,88,16,t,648,nil,0,t
110,5,89,6,t,1143,nil,150,nil
110,5,90,16,t,4234,nil,150,nil
110,5,91,5,t,957,nil,0,nil
110,5,92,13,t,2302,nil,100,nil
110,5,93,10,nil,1131,t,100,t
110,5,94,2,t,859,nil,0,t
110,5,95,15,t,1264,nil,50,t
110,5,96,3,t,683,nil,0,t
110,5,97,14,t,772,nil,0,nil
110,5,98,6,t,2506,nil,150,t
110,5,99,16,t,731,nil,0,nil
110,5,100,6,t,853,nil,100,t
110,5,101,3,t,2082,nil,100,nil
110,5,102,4,t,743,nil,0,t
110,5,103,14,t,705,nil,150,t
110,5,104,15,t,895,nil,0,t
110,5,105,9,t,2865,nil,150,nil
110,5,106,3,t,2474,nil,150,nil
110,5,107,2,t,1939,nil,50,t
110,5,108,4,t,742,nil,50,t
110,5,109,12,t,794,t,0,nil
110,5,110,10,t,980,nil,50,nil
110,5,111,8,t,9182,t,150,t
110,5,112,8,t,608,nil,0,t
110,5,113,13,t,916,nil,0,t
110,5,114,10,t,2073,nil,150,t
110,5,115,5,t,2398,nil,50,t
110,5,116,16,t,1564,nil,50,nil
110,5,117,8,t,1712,nil,100,nil
110,5,118,6,t,3252,nil,50,nil
110,5,119,9,t,731,nil,0,t
110,5,120,13,t,747,nil,0,nil
110,5,121,12,t,947,nil,50,t
110,5,122,13,t,1344,nil,150,t
110,5,123,10,t,1414,nil,100,nil
110,5,124,5,t,2507,nil,50,nil
110,5,125,7,t,2058,nil,100,nil
110,5,126,7,t,3561,nil,150,t
110,5,127,8,t,1085,nil,50,nil
110,5,128,7,t,1109,t,50,t
110,6,1,8,t,696,nil,0,t
110,6,2,13,t,1438,nil,50,nil
110,6,3,5,t,939,nil,0,t
110,6,4,9,t,1636,nil,50,t
110,6,5,13,t,1956,nil,100,nil
110,6,6,7,t,1120,nil,0,nil
110,6,7,8,t,851,nil,0,nil
110,6,8,3,t,1415,nil,0,t
110,6,9,15,t,757,nil,0,nil
110,6,10,11,t,1306,nil,50,t
110,6,11,5,t,1472,nil,150,nil
110,6,12,11,t,2037,nil,100,t
110,6,13,9,t,2217,nil,100,nil
110,6,14,7,t,1450,nil,100,nil
110,6,15,14,t,1558,nil,150,nil
110,6,16,1,t,3180,nil,50,nil
110,6,17,14,t,1260,nil,100,t
110,6,18,8,nil,2778,t,150,t
110,6,19,12,t,1479,nil,150,t
110,6,20,4,t,2896,nil,100,nil
110,6,21,10,t,3657,nil,50,nil
110,6,22,4,t,834,nil,50,t
110,6,23,13,t,628,nil,0,nil
110,6,24,16,t,809,nil,0,nil
110,6,25,11,t,1720,nil,150,nil
110,6,26,10,t,918,nil,0,nil
110,6,27,13,t,1322,nil,150,nil
110,6,28,11,t,3569,nil,100,nil
110,6,29,8,t,2293,nil,100,t
110,6,30,6,t,763,nil,0,t
110,6,31,15,nil,1435,t,100,t
110,6,32,7,t,3012,nil,50,nil
110,6,33,1,t,3166,nil,150,t
110,6,34,8,t,3836,nil,150,nil
110,6,35,15,t,1125,nil,0,t
110,6,36,15,t,1190,nil,50,nil
110,6,37,9,t,2032,nil,150,t
110,6,38,15,t,2158,nil,150,nil
110,6,39,3,t,1414,nil,50,nil
110,6,40,2,t,2299,nil,50,t
110,6,41,16,t,3717,nil,150,nil
110,6,42,5,t,2410,nil,100,t
110,6,43,8,t,1072,nil,50,nil
110,6,44,16,t,1101,nil,100,nil
110,6,45,7,t,1819,nil,100,t
110,6,46,1,t,743,nil,50,t
110,6,47,15,t,562,nil,50,t
110,6,48,9,t,1789,nil,150,nil
110,6,49,11,nil,2958,t,0,nil
110,6,50,9,t,3247,nil,100,t
110,6,51,10,t,1213,nil,50,t
110,6,52,16,t,1519,nil,50,nil
110,6,53,12,t,1535,nil,150,nil
110,6,54,4,t,1267,nil,150,nil
110,6,55,15,t,2632,t,100,nil
110,6,56,6,t,1225,nil,50,t
110,6,57,6,t,1104,nil,0,nil
110,6,58,6,t,2745,nil,150,nil
110,6,59,1,t,1937,nil,100,nil
110,6,60,9,t,850,nil,0,nil
110,6,61,9,t,1532,nil,0,t
110,6,62,15,t,3284,nil,150,t
110,6,63,7,t,1342,nil,50,t
110,6,64,2,t,1853,nil,100,t
110,6,65,1,t,954,nil,0,nil
110,6,66,6,t,2656,nil,50,nil
110,6,67,5,t,1522,nil,0,nil
110,6,68,14,t,775,nil,0,nil
110,6,69,12,nil,1009,t,50,t
110,6,70,12,t,1233,nil,0,nil
110,6,71,12,t,1339,nil,100,t
110,6,72,12,t,656,nil,0,t
110,6,73,13,t,519,nil,0,t
110,6,74,7,t,565,nil,0,t
110,6,75,10,t,1512,nil,150,t
110,6,76,7,t,1820,nil,150,t
110,6,77,16,t,4356,nil,150,t
110,6,78,3,t,1075,nil,50,t
110,6,79,2,t,729,nil,0,t
110,6,80,16,t,1024,nil,100,t
110,6,81,4,t,1374,t,0,t
110,6,82,5,t,2043,t,150,t
110,6,83,1,t,1370,nil,100,t
110,6,84,1,t,782,nil,0,t
110,6,85,6,t,1035,nil,100,t
110,6,86,4,t,2182,nil,150,t
110,6,87,6,t,831,nil,150,t
110,6,88,10,t,1421,nil,100,nil
110,6,89,4,t,1116,nil,100,t
110,6,90,4,t,989,nil,50,nil
110,6,91,12,t,917,nil,50,nil
110,6,92,13,t,1173,t,50,t
110,6,93,8,t,820,nil,50,t
110,6,94,2,t,711,nil,0,nil
110,6,95,14,t,1582,nil,150,t
110,6,96,10,t,1934,nil,100,t
110,6,97,11,nil,1007,t,150,t
110,6,98,8,t,4433,nil,100,nil
110,6,99,3,t,1369,t,0,nil
110,6,100,3,t,1905,t,100,nil
110,6,101,10,t,1217,t,150,nil
110,6,102,14,t,1088,t,0,t
110,6,103,14,t,1206,t,50,nil
110,6,104,3,t,2223,t,150,nil
110,6,105,14,t,3674,t,100,nil
110,6,106,11,nil,537,t,0,t
110,6,107,3,t,2056,t,150,t
110,6,108,13,t,1222,t,100,t
110,6,109,12,t,2972,t,100,nil
110,6,110,2,t,1336,t,150,nil
110,6,111,1,t,1007,t,150,nil
110,6,112,16,t,1475,t,50,t
110,6,113,2,t,2326,t,100,nil
110,6,114,11,t,1887,t,50,nil
110,6,115,2,t,2049,t,150,t
110,6,116,6,t,2827,t,100,nil
110,6,117,16,t,1624,t,0,t
110,6,118,5,t,1073,t,50,nil
110,6,119,5,t,2585,t,100,nil
110,6,120,13,t,1988,t,150,t
110,6,121,4,t,841,t,0,nil
110,6,122,14,t,3126,t,50,t
110,6,123,7,t,2238,t,150,nil
110,6,124,2,t,1030,t,50,nil
110,6,125,10,t,866,t,0,t
110,6,126,9,t,986,t,50,nil
110,6,127,5,t,1421,t,50,t
110,6,128,3,t,950,t,100,t
111,1,1,9,t,4924,t,0,nil
111,1,2,5,t,4552,t,0,nil
111,1,3,2,t,1850,t,0,t
111,1,4,2,t,7073,t,100,t
111,1,5,14,t,9783,t,150,t
111,1,6,10,t,4724,t,50,nil
111,1,7,8,t,3166,t,50,t
111,1,8,2,t,3605,t,50,nil
111,1,9,6,t,6156,t,150,t
111,1,10,16,t,9230,t,100,nil
111,1,11,12,t,7415,t,150,nil
111,1,12,15,t,3427,nil,0,nil
111,1,13,14,t,21244,t,100,nil
111,1,14,4,t,1914,nil,50,t
111,1,15,5,t,5310,nil,100,t
111,1,16,4,t,1575,nil,0,t
111,1,17,7,t,3196,nil,50,nil
111,1,18,16,t,4510,nil,150,t
111,1,19,14,t,2735,nil,50,t
111,1,20,15,t,1762,nil,0,t
111,1,21,3,t,5012,nil,100,t
111,1,22,4,t,7678,t,100,nil
111,1,23,11,t,2487,nil,100,t
111,1,24,11,t,4010,nil,100,nil
111,1,25,15,t,6892,t,150,nil
111,1,26,8,t,3255,nil,50,nil
111,1,27,16,t,3116,nil,50,nil
111,1,28,10,t,3089,nil,50,t
111,1,29,2,t,4876,nil,150,t
111,1,30,2,t,1896,nil,0,nil
111,1,31,13,t,3089,nil,50,nil
111,1,32,10,t,2094,nil,0,nil
111,1,33,13,t,937,nil,0,t
111,1,34,6,t,3008,nil,100,t
111,1,35,7,t,1439,nil,0,nil
111,1,36,15,t,3412,nil,100,t
111,1,37,13,t,2316,nil,100,nil
111,1,38,12,t,1921,nil,50,t
111,1,39,16,t,1186,nil,0,t
111,1,40,15,t,5755,nil,50,nil
111,1,41,11,t,8492,t,150,t
111,1,42,3,t,1160,nil,50,nil
111,1,43,2,nil,9522,t,150,nil
111,1,44,8,t,2338,nil,100,nil
111,1,45,1,t,1986,nil,50,t
111,1,46,5,t,2000,nil,50,t
111,1,47,16,t,1827,nil,50,t
111,1,48,3,t,1179,nil,0,nil
111,1,49,9,t,2556,nil,100,nil
111,1,50,5,t,2948,nil,150,t
111,1,51,3,nil,5959,t,150,nil
111,1,52,14,t,810,nil,0,nil
111,1,53,16,t,6041,t,150,nil
111,1,54,7,t,2765,nil,100,nil
111,1,55,14,t,1856,nil,100,t
111,1,56,15,t,2405,nil,150,t
111,1,57,1,t,1510,nil,0,nil
111,1,58,6,t,5267,nil,150,nil
111,1,59,7,t,1583,nil,50,t
111,1,60,1,t,3896,nil,50,nil
111,1,61,11,t,5111,nil,150,nil
111,1,62,15,t,11028,t,100,nil
111,1,63,11,t,2370,nil,50,nil
111,1,64,13,t,1575,nil,0,nil
111,1,65,6,t,2844,nil,100,nil
111,1,66,4,nil,2203,t,150,nil
111,1,67,1,t,1611,nil,100,t
111,1,68,15,t,1993,nil,50,t
111,1,69,16,t,5000,nil,0,nil
111,1,70,10,t,941,t,0,t
111,1,71,3,t,10307,t,100,nil
111,1,72,4,t,1487,nil,150,t
111,1,73,1,t,1098,nil,0,t
111,1,74,5,t,2461,nil,50,nil
111,1,75,11,t,782,nil,0,t
111,1,76,7,t,1736,nil,100,t
111,1,77,8,nil,3541,t,100,t
111,1,78,10,t,4563,nil,150,nil
111,1,79,11,t,1322,nil,50,t
111,1,80,14,t,826,nil,0,t
111,1,81,9,t,1775,nil,50,nil
111,1,82,11,t,1338,nil,0,nil
111,1,83,1,t,2488,nil,150,t
111,1,84,13,t,3564,nil,150,t
111,1,85,5,t,2707,nil,150,nil
111,1,86,6,t,861,nil,0,t
111,1,87,12,t,3721,nil,100,nil
111,1,88,4,t,1351,nil,0,nil
111,1,89,12,t,1321,nil,50,nil
111,1,90,2,t,1565,nil,50,t
111,1,91,9,t,2576,nil,150,t
111,1,92,16,t,1872,nil,100,t
111,1,93,14,t,1097,nil,50,nil
111,1,94,12,t,791,nil,0,t
111,1,95,6,t,2481,nil,50,nil
111,1,96,6,t,2445,nil,0,nil
111,1,97,9,t,1440,nil,50,t
111,1,98,12,t,2237,nil,100,t
111,1,99,1,t,7258,t,150,nil
111,1,100,3,t,4430,nil,150,t
111,1,101,9,nil,2554,t,150,nil
111,1,102,13,nil,4352,t,100,t
111,1,103,4,t,1686,nil,50,nil
111,1,104,7,t,2102,nil,150,nil
111,1,105,14,t,5408,nil,150,nil
111,1,106,10,nil,2228,t,100,t
111,1,107,13,t,7864,t,150,nil
111,1,108,12,t,3016,nil,150,t
111,1,109,8,t,2704,nil,150,t
111,1,110,7,t,965,nil,0,t
111,1,111,10,t,3715,nil,100,nil
111,1,112,10,t,1848,nil,150,t
111,1,113,9,t,2142,nil,100,t
111,1,114,3,t,1591,nil,50,t
111,1,115,9,t,804,nil,0,t
111,1,116,8,t,1191,nil,0,nil
111,1,117,5,t,886,nil,0,t
111,1,118,6,t,1115,nil,50,t
111,1,119,4,t,3522,nil,100,t
111,1,120,5,t,1844,nil,100,nil
111,1,121,1,t,2514,nil,100,nil
111,1,122,3,t,848,nil,0,t
111,1,123,2,t,6873,t,100,nil
111,1,124,13,t,1072,nil,50,t
111,1,125,8,t,596,nil,0,t
111,1,126,7,t,2560,nil,150,t
111,1,127,8,t,2503,nil,150,nil
111,1,128,12,t,942,t,0,nil
111,2,1,12,t,2582,nil,50,nil
111,2,2,6,t,855,nil,0,t
111,2,3,15,t,2491,nil,100,nil
111,2,4,6,t,3301,nil,50,nil
111,2,5,9,t,3590,nil,100,nil
111,2,6,9,t,1844,nil,50,nil
111,2,7,3,t,2848,nil,150,t
111,2,8,9,t,956,nil,0,t
111,2,9,8,t,3388,nil,150,t
111,2,10,14,t,6285,t,50,nil
111,2,11,5,t,1925,nil,100,nil
111,2,12,7,t,1493,nil,100,nil
111,2,13,16,t,1892,nil,0,nil
111,2,14,2,t,1339,nil,50,t
111,2,15,3,t,2110,nil,100,t
111,2,16,5,t,1484,nil,50,t
111,2,17,7,t,904,nil,0,t
111,2,18,2,t,3136,nil,150,t
111,2,19,8,nil,1693,t,100,nil
111,2,20,1,t,1808,nil,100,nil
111,2,21,9,t,4210,nil,150,nil
111,2,22,10,t,2627,nil,50,nil
111,2,23,9,t,967,nil,0,nil
111,2,24,11,t,6471,t,150,t
111,2,25,13,t,5399,nil,100,t
111,2,26,1,nil,4306,t,50,nil
111,2,27,1,t,940,nil,0,t
111,2,28,13,t,1047,nil,0,t
111,2,29,6,t,3883,nil,150,t
111,2,30,6,t,4907,nil,150,nil
111,2,31,12,t,2068,nil,150,t
111,2,32,6,t,1325,nil,0,nil
111,2,33,13,t,2972,nil,150,t
111,2,34,15,t,3926,nil,50,t
111,2,35,1,nil,2422,t,150,t
111,2,36,4,t,1491,nil,50,t
